doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,MonomerA_1,MonomerB_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2,MonomerA_2,MonomerB_2
10.1021/acsmaterialslett.1c00767,P(AzIDT-C6),*c1cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(CCCCCC)CCCCCC)-c3sc(*)cc3C5(CCCCCC)CCCCCC)ccc-2c1,1,0.0,0,0.0,0.026,-3.21,-5.12,*c1cc2c(s1)-c1cc3c(cc1C2(CCCCCC)CCCCCC)-c1sc(*)cc1C3(CCCCCC)CCCCCC,*c1ccc2cc(*)cc-2cc1,P(AzIDT-PhC6),*c1cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)-c3sc(*)cc3C5(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)ccc-2c1,1,0.0,0,0.0,0.14,-3.23,-5.17,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc2cc(*)cc-2cc1
10.1021/acsmaterialslett.1c00767,P(AzIDT-C6),*c1cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(CCCCCC)CCCCCC)-c3sc(*)cc3C5(CCCCCC)CCCCCC)ccc-2c1,1,0.0,0,0.0,0.026,-3.21,-5.12,*c1cc2c(s1)-c1cc3c(cc1C2(CCCCCC)CCCCCC)-c1sc(*)cc1C3(CCCCCC)CCCCCC,*c1ccc2cc(*)cc-2cc1,P(AzIDTT-PhC6),*c1cc2ccc(-c3cc4sc5c(c4s3)C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c3cc4c(cc3-5)C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c3c-4sc4cc(*)sc34)ccc-2c1,1,0.0,0,0.0,0.46,-3.27,-5.14,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1ccc2cc(*)cc-2cc1
10.1021/acsmaterialslett.1c00767,P(AzIDT-PhC6),*c1cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)-c3sc(*)cc3C5(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)ccc-2c1,1,0.0,0,0.0,0.14,-3.23,-5.17,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc2cc(*)cc-2cc1,P(AzIDTT-PhC6),*c1cc2ccc(-c3cc4sc5c(c4s3)C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c3cc4c(cc3-5)C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c3c-4sc4cc(*)sc34)ccc-2c1,1,0.0,0,0.0,0.46,-3.27,-5.14,*c1cc2sc3c(c2s1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2cc(*)sc12,*c1ccc2cc(*)cc-2cc1
10.1021/am405917a,PBDP-Fu,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(-c3ccc(*)o3)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,1,0.0,0,0.00043,0.0048,-3.6,-5.37,*c1ccc(*)o1,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,PBDP-Th,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(-c3ccc(*)s3)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,1,0.0,0,0.011,0.012,-3.58,-5.34,*c1ccc(*)s1,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1
10.1021/am405917a,PBDP-Fu,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(-c3ccc(*)o3)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,1,0.0,0,0.00043,0.0048,-3.6,-5.37,*c1ccc(*)o1,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,PBDP-Se,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(-c3ccc(*)[se]3)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,1,0.0,0,0.019,0.017,-3.59,-5.32,*c1ccc(*)[se]1,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1
10.1021/am405917a,PBDP-Th,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(-c3ccc(*)s3)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,1,0.0,0,0.011,0.012,-3.58,-5.34,*c1ccc(*)s1,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,PBDP-Se,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(-c3ccc(*)[se]3)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1,1,0.0,0,0.019,0.017,-3.59,-5.32,*c1ccc(*)[se]1,*c1ccc(C2=c3cc4c(cc3N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C(c2ccc(*)cc2)C(=O)N4CC(CCCCCCCCCC)CCCCCCCCCCCC)cc1
10.1021/cm1029744,SiIDT-BT,*c1cc2c(s1)-c1cc3c(cc1[Si]2(CCCCCCCC)CCCCCCCC)-c1sc(-c2ccc(*)c4nsnc24)cc1[Si]3(CCCCCCCC)CCCCCCCC,1,0.0,0,0.0,0.008,-3.6,-5.5,*c1cc2c(s1)-c1cc3c(cc1[Si]2(CCCCCCCC)CCCCCCCC)-c1sc(*)cc1[Si]3(CCCCCCCC)CCCCCCCC,*c1ccc(*)c2nsnc12,SiIDT-DPP,*c1ccc(C2=C3C(=O)N(CCCCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5cc7c(cc5[Si]6(CCCCCCCC)CCCCCCCC)-c5sc(*)cc5[Si]7(CCCCCCCC)CCCCCCCC)s4)=C3C(=O)N2CCCCCCCCCCCC)s1,1,0.0,1,0.1,0.65,-3.7,-5.1,*c1cc2c(s1)-c1cc3c(cc1[Si]2(CCCCCCCC)CCCCCCCC)-c1sc(*)cc1[Si]3(CCCCCCCC)CCCCCCCC,*c1ccc(C2=C3C(=O)N(CCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCCCCCCCCCC)s1
10.1021/cm202247a,HD-PPPV,*/C=C/c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,1,0.0,1,0.0,4.9e-07,-3.13,-5.48,*/C=C/*,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)cc4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)cc1,HD-PPTV,*/C=C/c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,1,0.019,0.17,-3.34,-5.14,*/C=C/*,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1
10.1021/cm2037487,pDPPT3-HD,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.12,0.3,-4.0,-5.3,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,pDPPT3-OD,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.18,1.57,-4.0,-5.3,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1021/cm2037487,pDPPT3-HD,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.12,0.3,-4.0,-5.3,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,pDPPT2TT-HD,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5cc6sc(*)cc6s5)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,1,0.04,0.79,-4.0,-5.3,*c1cc2sc(*)cc2s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1
10.1021/cm2037487,pDPPT3-HD,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,0,0.12,0.3,-4.0,-5.3,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,pDPPT2TT-OD,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6sc(*)cc6s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.06,1.93,-4.3,-5.5,*c1cc2sc(*)cc2s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1021/cm2037487,pDPPT3-OD,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.18,1.57,-4.0,-5.3,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,pDPPT2TT-HD,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5cc6sc(*)cc6s5)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,1,0.04,0.79,-4.0,-5.3,*c1cc2sc(*)cc2s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1
10.1021/cm2037487,pDPPT3-OD,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5ccc(*)s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.18,1.57,-4.0,-5.3,*c1ccc(*)s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,pDPPT2TT-OD,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6sc(*)cc6s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.06,1.93,-4.3,-5.5,*c1cc2sc(*)cc2s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1021/cm2037487,pDPPT2TT-HD,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(-c5cc6sc(*)cc6s5)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,1,0.0,1,0.04,0.79,-4.0,-5.3,*c1cc2sc(*)cc2s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCC)CCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCC)CCCCCCCC)s1,pDPPT2TT-OD,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6sc(*)cc6s5)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.06,1.93,-4.3,-5.5,*c1cc2sc(*)cc2s1,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-Se,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)[se]4)[se]3)ccc21,1,0.0,1,0.0,0.66,-3.79,-5.56,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)[se]2)[se]1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-BDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4cc5sc(*)cc5cc4s3)ccc21,1,0.0,1,0.0,0.48,-3.77,-5.84,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2cc3sc(*)cc3cc2s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-NDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4ccc5c(ccc6cc(*)sc65)c4s3)ccc21,1,0.0,1,0.0,0.32,-3.75,-5.9,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2ccc3c(ccc4cc(*)sc43)c2s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-TT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4sc(*)cc4s3)ccc21,1,0.0,1,0.0,0.34,-3.73,-5.7,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2sc(*)cc2s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IIDDT-Me,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc(C)c(-c4sc(*)cc4C)s3)ccc21,1,0.0,1,0.0,0.11,-3.78,-5.54,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc(C)c(-c2sc(*)cc2C)s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IIDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(*)s3)ccc21,1,0.0,0,0.0,0.019,-3.81,-5.8,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(*)s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-T3,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(-c5ccc(*)s5)s4)s3)ccc21,1,0.0,0,0.0,0.061,-3.7,-5.48,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-TTT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4sc5cc(*)sc5c4s3)ccc21,1,0.0,0,0.0,0.00103,-3.72,-5.44,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2sc3cc(*)sc3c2s1
10.1021/cm300117x,IIDDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)s4)s3)ccc21,1,0.0,1,0.0,1.06,-3.78,-5.65,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)s2)s1,IID-TBT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4ccc5cc(*)sc5c4s3)ccc21,1,0.0,0,0.0,0.000135,-3.7,-5.55,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2ccc3cc(*)sc3c2s1
10.1021/cm300117x,IID-Se,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)[se]4)[se]3)ccc21,1,0.0,1,0.0,0.66,-3.79,-5.56,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)[se]2)[se]1,IID-BDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4cc5sc(*)cc5cc4s3)ccc21,1,0.0,1,0.0,0.48,-3.77,-5.84,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2cc3sc(*)cc3cc2s1
10.1021/cm300117x,IID-Se,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)[se]4)[se]3)ccc21,1,0.0,1,0.0,0.66,-3.79,-5.56,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)[se]2)[se]1,IID-NDT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4ccc5c(ccc6cc(*)sc65)c4s3)ccc21,1,0.0,1,0.0,0.32,-3.75,-5.9,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2ccc3c(ccc4cc(*)sc43)c2s1
10.1021/cm300117x,IID-Se,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3ccc(-c4ccc(*)[se]4)[se]3)ccc21,1,0.0,1,0.0,0.66,-3.79,-5.56,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1ccc(-c2ccc(*)[se]2)[se]1,IID-TT,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(-c3cc4sc(*)cc4s3)ccc21,1,0.0,1,0.0,0.34,-3.73,-5.7,*c1ccc2c(c1)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C2=C1/C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)c2cc(*)ccc21,*c1cc2sc(*)cc2s1
